S0,S1,S2,S3,T1,T2,T3,time_fs
0.7873035123750705,0.21265598591223017,2.1193452107014873e-05,2.9151452126347486e-06,6.305210436959646e-06,1.0046884899008544e-05,4.1020068723175284e-08,88.0
0.7824618208414056,0.21750958402155252,1.0443971492514406e-05,2.164902590156771e-06,6.233010172367936e-06,9.715095082429061e-06,3.8157631107454376e-08,88.5
0.7799734208614092,0.22000428920533752,4.502411420564002e-06,2.217034085541248e-06,6.233511252769703e-06,9.301764551779969e-06,3.521196103005014e-08,89.0
0.7789729072982071,0.2210099682341623,1.1043452070823292e-06,1.0598045123559237e-06,6.077947979665053e-06,8.848524422651598e-06,3.384543584059822e-08,89.5
0.7785424545001938,0.221442158358555,3.9823297880291036e-07,7.355040009026734e-07,6.063000547413456e-06,8.156004739826603e-06,3.439896318590402e-08,90.0
0.7782349886033246,0.22175041284108699,5.890973571391758e-07,5.72873883461551e-07,5.7626612053221365e-06,7.650857884689632e-06,2.3065332882720472e-08,90.5
0.7779498835299018,0.22203554153807523,1.3097189503206878e-06,3.9963793866232416e-07,5.666167388491773e-06,7.137778648054897e-06,6.162909155076185e-08,91.0
0.7777596386913622,0.2222253593567189,2.507313377187906e-06,1.9263630442330402e-07,5.5408036565464126e-06,6.703005164488677e-06,5.819339236792802e-08,91.5
0.7779070071741224,0.222075549719562,4.884546988913928e-06,1.8823924520013968e-07,5.804722076051275e-06,6.492134065591079e-06,7.346394558737435e-08,92.0
0.7779864031598563,0.2219908461283054,9.52167831948627e-06,4.629756911828121e-07,6.305413413725436e-06,6.388145414209668e-06,7.249901807050447e-08,92.5
0.7776454267533642,0.22231892616123383,2.1820786995437773e-05,8.716793580218985e-07,6.7451474985697535e-06,6.136121313945773e-06,7.335018669849475e-08,93.0
0.7763976614054489,0.22353999266475397,4.841205245995959e-05,1.4193381353233727e-06,6.804002817713402e-06,5.642353065621242e-06,6.818339154884625e-08,93.5
0.7734903335299469,0.22640743654893314,8.853859093440388e-05,2.2184752672636494e-06,6.414532334313193e-06,4.995512330458909e-06,6.281031176222942e-08,94.0
0.7676605246256899,0.23219874338372673,0.00012686351267800154,3.7219059429440877e-06,5.8481245536009855e-06,4.24082027364862e-06,5.7627144554860986e-08,94.5
0.7580353366680754,0.24180719982681761,0.00014274832588677215,5.849464715833299e-06,5.391690075595864e-06,3.4282266479321172e-06,4.579777912384236e-08,95.0
0.6759836775098331,0.32373323862019077,0.0002634219297634806,1.2221502127690092e-05,5.042592620553349e-06,2.3503966489880733e-06,4.744882750534502e-08,95.5
0.6991634671384538,0.3004694548774649,0.00029045597579485617,6.983885571451173e-05,4.735507134318187e-06,1.992978347023213e-06,5.46670908044351e-08,96.0
0.650189578127629,0.34951657497707844,0.00026917588383633373,1.7670309880150564e-05,4.787060019908233e-06,2.1550109906854576e-06,5.863056805472616e-08,96.5
0.6149129043494699,0.3848007513788729,0.0002667581848960621,1.1487794987532219e-05,5.132374377027068e-06,2.9044612460157918e-06,6.145608303668047e-08,97.0
0.6102218998817616,0.38952963276425917,0.000230808211824731,7.645883130777299e-06,5.440669760356585e-06,4.513185629275043e-06,5.940360502200168e-08,97.5
0.6404280661383012,0.3593935738770282,0.00016240489351885816,3.836344545652285e-06,5.6529585645925105e-06,6.41153585476433e-06,5.4252234083829173e-08,98.0
0.6662788547522334,0.33358444398321585,0.00012052002505843432,1.9901935941071025e-06,5.909859261989008e-06,8.233070988938661e-06,4.811568570025984e-08,98.5
0.6778763084472159,0.3220264128519522,7.982049004236219e-05,9.957291345864133e-07,6.3351893014452335e-06,1.008170618910221e-05,4.558618509094041e-08,99.0
0.6477519728059382,0.3521785407488732,5.056312891619922e-05,4.124146088866358e-07,6.685752278862738e-06,1.1765641848722312e-05,5.9507568926942135e-08,99.5
0.6131839431936539,0.3866314878174028,0.00016294643408302725,2.4774648814213467e-07,6.841032353790384e-06,1.4477956686959879e-05,5.5819289255929226e-08,100.0
